,contentId,title,genre,content,imgUrl,contentRating,createdYear,type
4006,67918,ZDFzeit,['Documentary'],,https://image.tmdb.org/t/p/w342/h6PbjPHpWUBJER56pFkVDMxmUhl.jpg,10.0,2012-01-17,tv
4007,60862,ジョジョの奇妙な冒険,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",,https://image.tmdb.org/t/p/w342/thyLlWU5CyenrPxKunztZFwfZE1.jpg,6.7,1993-11-19,tv
4008,203572,Senden Daha Güzel,"['Comedy', 'Drama']",,https://image.tmdb.org/t/p/w342/2ljuDEUnjFsaP090hFIZhh51w9.jpg,7.8,2022-06-07,tv
4009,100750,Татьянин день,[],,https://image.tmdb.org/t/p/w342/uOhvGsM6R32mc38IzSOAu6WtWKV.jpg,2.0,2007-03-12,tv
4010,46930,리퍼 스트리트,"['Drama', 'Mystery']","1888년 영국 런던에서 5명의 매춘부를 살인한 잭 더 리퍼 사건이 있은 후, 수사를 하고 있는 화이트 채플 경찰들의 이야기를 다룬 드라마.",https://image.tmdb.org/t/p/w342/6w8yKYsA7RkuyauW224kBZQebFt.jpg,7.4,2012-12-30,tv
4011,4775,Would I Lie to You?,['Comedy'],,https://image.tmdb.org/t/p/w342/gpOHybs5mDoEEbskTtfZ1mKsPyD.jpg,7.6,2007-06-16,tv
4012,95885,Amor de Mãe,"['Drama', 'Crime', 'Soap']",,https://image.tmdb.org/t/p/w342/k6J6s7vc7iW4kH8U6JJR8QZ9csh.jpg,7.5,2019-11-25,tv
4013,112574,Nachtdieren,['Documentary'],,https://image.tmdb.org/t/p/w342/43xdFUZfsVKSLYchRvxmiWF9zxe.jpg,0.0,2019-01-08,tv
4014,69889,Imposters,"['Drama', 'Comedy', 'Mystery', 'Crime']",,https://image.tmdb.org/t/p/w342/1nezOc66ykPbbUbZGlfjuJaJH2d.jpg,7.3,2017-02-07,tv
4015,32913,Pauw & Witteman,[],,https://image.tmdb.org/t/p/w342/dXEuVWU3ZaY9iKc4zUGO9QyjBlw.jpg,7.0,2006-09-04,tv
4016,61406,트랜스페어런트,"['Comedy', 'Drama']",페퍼먼 가족의 가장인 모트의 극적인 고백으로 가족들의 비밀이 하나둘씩 밝혀진다. 각자가 어떻게 변하는지 깨닫기 시작하면서 그들의 인생은 서로 다른 방향으로 흘러간다.,https://image.tmdb.org/t/p/w342/mrLzehvZpm5osA4MlMR41gYayWZ.jpg,6.4,2014-09-26,tv
4017,112063,The Mighty Ones,"['Animation', 'Comedy']",,https://image.tmdb.org/t/p/w342/gpzVxX8YE4LiJGoINwitxfwOCxY.jpg,8.0,2020-11-09,tv
4018,65816,최약무패의 신장기룡,"['Animation', 'Action & Adventure', 'Comedy', 'Sci-Fi & Fantasy']","5년 전 쿠데타로 인해 멸망한 제국의 황자 룩스는 실수로 난입하고 만 여자 기숙사 목욕탕에서 신왕국의 공주, '리즈샤르테'와 만난다.

“……언제까지 내 알몸을 보고 있을 생각이냐, 이 바보 자식아아아앗!”

유적에서 발견된 고대 병기 장갑기룡. 일찍이 최강의 기룡사라고 불리던 룩스는, 지금은 공격을 전혀 하지 않는 기룡사로서 『무패의 최약』이라고 불리고 있었다.

리즈샤르테의 도전을 받아 결투를 벌인 끝에, 룩스는 어찌 된 영문인지 기룡사 육성을 위한 여학원에 입학하게 되는데……?!

왕립 사관 학원의 귀족 자녀들에게 둘러싸인 몰락 왕자의 이야기가 시작된다.

왕도와 패도가 엇갈리는 『최강』의 학원 판타지 배틀, 개막!",https://image.tmdb.org/t/p/w342/vHksSnjeoPIghdxgRV6ogcz9Xy6.jpg,8.1,2016-01-11,tv
4019,133060,정서원나요가애 : 귀여운 프로그래머,"['Comedy', 'Soap', 'Drama']","코드 남신 쟝이청을 사랑하게 된 후, 루리는 챵이정 동교+컴퓨터 전공은 물론 프로그래머가 되고자 결심한다. 쟝이청을 추구함을 목표로 그에게 접근하고자 루리는 “남장”도 마다하지 않고 쟝이청의 회사에 입사하며 난항을 겪게 되며 모든 것을 걸고 기회를 잡은 끝에 쟝이청과 1년간 계약 부부로 지낼 수 있는 계약을 맺게 된다. 두 사람은 알콩달콩 동거하게 되며 쟝이청은 저도 모르게 루리에게 점점 마음이 가기 시작한다.",https://image.tmdb.org/t/p/w342/2EDHHsdGBKMwElIKPWOP7pGHbIP.jpg,9.3,2021-09-10,tv
4020,39702,하우스 오브 라이즈,"['Comedy', 'Drama']",월 스트리트에서 잘나가는 경영 컨설턴트로 일하던 시절의 이야기들을 담은 마틴 킨의 동명 저서를 원작으로 하는 작품,https://image.tmdb.org/t/p/w342/9OXnuW1xJhx4nnUnmtV4904zSs5.jpg,6.7,2012-01-08,tv
4021,19389,我和殭屍有個約會,"['Drama', 'Sci-Fi & Fantasy']",,https://image.tmdb.org/t/p/w342/6cc9Y3rYHTQiA5kJonHavKRuWkq.jpg,8.8,1998-11-30,tv
4022,61744,모차르트 인 더 정글,"['Comedy', 'Drama']",오케스트라 지휘자 로드리고와 오보이스트 헤일리를 중심으로 오케스트라 연주자들의 이야기를 코믹하게 그린 드라마,https://image.tmdb.org/t/p/w342/4mTEw29l1HCfsHbBp2QCYxy82w3.jpg,7.5,2014-02-06,tv
4023,68202,Me Chama de Bruna,['Drama'],,https://image.tmdb.org/t/p/w342/mFEtIlr97xkYRTNhRXUCgR2PvUa.jpg,7.3,2016-10-08,tv
4024,2188,Tru Calling,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",,https://image.tmdb.org/t/p/w342/jOqsAwPucH96rUQxZiRNwxd90Yu.jpg,7.4,2003-10-30,tv
4025,136503,一年一度喜剧大赛,['Reality'],,https://image.tmdb.org/t/p/w342/ks700XwTFSZFtkqXFWOSw5YOScK.jpg,8.5,2021-10-15,tv
4026,39416,Geordie Shore,['Reality'],,https://image.tmdb.org/t/p/w342/bG3EudErhY4FmIu9uV8u0R2h2Xu.jpg,6.2,2011-05-24,tv
4027,113246,사랑하는 작고 예쁜 것들,"['Drama', 'Mystery']",아무것도 몰랐다. 시카고 명문 발레 학교에 장학생으로 뽑힌 너베이아. 그녀의 환상은 첫날부터 깨진다. 옥상에서 추락한 유망주의 대타라는 꼬리표. 그걸 뗄 수 있을까?,https://image.tmdb.org/t/p/w342/hvmOpnLYIYbTWdlV3RuE9iKlIOa.jpg,7.6,2020-12-14,tv
4028,6489,Klan,"['Drama', 'Soap']",,https://image.tmdb.org/t/p/w342/vuSKqHmKLrKG2AYFOyQ4Ci9wTAj.jpg,1.8,1997-09-22,tv
4029,68106,김씨네 편의점,['Comedy'],"2016년 10월 CBS에서 방영을 시작한 시트콤. 동명의 연극을 원작으로 한다. 캐나다 토론토를 배경으로 교포 사회에서 볼 수 있는 이민자 가족의 이야기를 그려내 좋은 평가를 받았다. 토론토 다운타운에 자리한 김씨네 편의점에는 가게를 운영하는 김씨 부부와 대학에서 사진을 전공하는 딸 재닛, 그리고 16살에 집을 나갔지만 간간이 아버지를 제외한 가족들과 연락을 하고 지내는 아들 정이 있다. 말 안 통하는 아빠 엄마와 말 안 듣는 아들 딸의 흔한 일상이지만, 그곳이 머나먼 이국이라는 것이 함정. 캐나다의 한국계 이민자 가족의 삶이 궁금하다면 김 씨네 편의점으로 오라.",https://image.tmdb.org/t/p/w342/82Vue6MPuYZzlpggR65cvWdBdy.jpg,7.8,2016-10-11,tv
4030,73126,아메리칸 반달리즘,"['Comedy', 'Crime']",하노버 고등학교를 발칵 뒤집은 사건. 그 진실을 추적한 다큐멘터리로 화제를 모은 피터와 샘. 그들은 지독하고 끔찍한 미스터리가 발생한 워싱턴의 한 고등학교로 향한다.,https://image.tmdb.org/t/p/w342/pZH8L0gMjeHJMT29mTXWn7mEliR.jpg,7.5,2017-09-15,tv
4031,132544,"위대한 수업, 그레이트 마인즈","['Talk', 'Documentary']","2021년 8월 EBS에서 방영을 시작한 시사 교양 프로그램. 교육부, 국가평생교육진흥원과 EBS가 공동 기획한 이번 강연은 한국형 온라인 공개강좌(K-MOOC) 사업의 하나로, 코로나19 장기화에 계층간 지식 격차가 심화하고 소셜미디어를 통해 가짜 정보가 쏟아지는 가운데, 세계 최고 수준의 지식을 대중적으로 보급하자는 취지로 기획됐다. 노벨 경제학상에 빛나는 폴 크루그먼, 정의란 무엇인가의 마이클 샌델, 세계적 지휘자 겸 피아니스트 다니엘 바렌보임 등 지금 현재 세계를 이끌고 있는 지성들의 위대한 생각을 듣는다.",https://image.tmdb.org/t/p/w342/lj46PSaBziqCqbGXlmnXN325biA.jpg,10.0,2021-08-30,tv
4032,81358,미스터 인비트윈,"['Crime', 'Drama']","컬트 영화 ""더 매지션""에서 영감을 받은, 레이 슈스미스를 중심으로 진행되는 30분짜리 코미디 시리즈. 생계를 유지하며 연애, 육아, 우정, 가족 간호까지 하는 것은 누구에게나 어려운 일이지만, 직업 범죄자인 레이에겐 더욱 어렵다. 레이는 '사람을 처리하는 일'을 한다. 빚을 받아내고, 마약과 총 문제를 해결하고, 가끔은 영구적인 '처리'를 하기도 한다. 레이는 남들에게 존중받고 싶고, 본인의 확고한 윤리 의식이 무시당하는 걸 용납하지 않는다.",https://image.tmdb.org/t/p/w342/1UAZUZoSCU1HPSbrKFMK4m7O9xs.jpg,8.2,2018-09-25,tv
4033,76409,카케구루이,"['Drama', 'Mystery']",도박이 모든 것을 지배하는 햣카오 사립 학교. 이곳에 아름다운 전학생 쟈바미 유메코가 등장한다. 갬블을 향한 그녀의 범상치 않은 집념은 학교에 어떤 파문을 일으킬까.,https://image.tmdb.org/t/p/w342/9L33caUEc70ontZThR4LFehHow0.jpg,7.9,2018-01-16,tv
4034,132876,SNL 코리아 리부트,['Comedy'],"매주 토요일 밤 10시, 쿠팡플레이 시리즈 ‘SNL 코리아’! 에미상 수상에 빛나는 NBC의 대표 프로그램 SNL(Saturday Night Live)이 쿠팡플레이를 통해 4년만에 돌아왔다. 신동엽을 필두로 안영미, 정상훈, 김민교, 권혁수까지 ’SNL 코리아’를 대표하는 반가운 얼굴들은 물론, 유튜브 ‘피식대학’의 김민수, 레드벨벳의 웬디, 배우 차청화, 김상협, 주현영, 이소진 등 뉴페이스 크루들이 합류한 ’SNL 코리아’는 역대급 호스트의 활약이 더해져 더욱 업그레이드되고 새로운 무아지경의 웃음을 선사한다.",https://image.tmdb.org/t/p/w342/rtrEkkx6uuGxQfVMbd5QTikGlDB.jpg,7.0,2021-09-04,tv
4035,116175,영원한 1위,['Drama'],,https://image.tmdb.org/t/p/w342/Atz1RicPQube2aTsx9SblYoG7aM.jpg,7.9,2021-01-08,tv
4036,111474,개비의 매직 하우스,"['Animation', 'Kids']",귀여운 냥이들이 사는 알록달록 신비한 마법의 세계! 오늘은 무슨 일이 생길까. 개비와 판다냥과 함께 매직 하우스로 모험을 떠나요. 실사와 애니메이션을 오가는 시리즈.,https://image.tmdb.org/t/p/w342/lyLvpLsC2WzBFZm2cIEn3VgKwEf.jpg,8.2,2021-01-05,tv
4037,1925,That Girl,['Comedy'],,https://image.tmdb.org/t/p/w342/rqde9J8qNnyhxjAK9UVgSzWJxiq.jpg,6.4,1966-09-08,tv
4038,41692,머나먼 대서부,"['Drama', 'Western']","젊은 시절 유명한 텍사스 레인저였던 두 주인공 어거스터스 매크리(로버트 듀발)과 우드로 콜(토미 리 존스)이 가축 떼를 몰고 텍사스의 작은 마을 론섬 더브를 떠나 목장을 세우기 위해 몬타나 북부까지 수천마일의 길을 떠난다. 매크리와 콜은 둘도 없는 친구지만 성격은 극과 극을 달린다. 매크리는 수다스럽고 유쾌하고 여자 좋아하고 놀기 좋아하고 맨날 노는 것 같으면서도 뭔가 일을 해야 할 때가 되면 아주 쉽게 해치우고, 다들 그를 '거스'라는 애칭으로 부른다. 콜은 말수가 적고 무뚝뚝하며 여자라면 거의 경기를 일으키고 하루 종일 일만 하며, 아직도 사람들은 그를 '콜 대위님'이라고 부른다.둘의 동료였던 제이크 스푼(로버트 유리크)이 떠돌아다니다가 론섬 더브에 들러 같이 길을 떠나지만, 도중에 헤어지고 무뢰한들과 섞이는 바람에 매크리와 콜에 의해 죽음을 당하는 비극도 일어난다...",https://image.tmdb.org/t/p/w342/qK4iseZGf0YhYx53ecawSGhL0sl.jpg,7.8,1989-02-05,tv
4039,86588,하이 타운,"['Drama', 'Crime']",메사추세츠 케이프코드 해안에서 시체가 발견되면서 마을에 숨겨진 섬뜩한 오피오이드 마약거래의 이면이 드러나는 이야기,https://image.tmdb.org/t/p/w342/kR46u9HNJJSe2yXrw9mfU8z4Oyz.jpg,6.9,2020-05-17,tv
4040,63980,Camera Café,['Comedy'],,https://image.tmdb.org/t/p/w342/24puf0XhX4QqvBQmLS3LLFN4s94.jpg,5.8,2005-09-18,tv
4041,78798,범인은 바로 너!,"['Comedy', 'Mystery']","유재석과 허당 탐정들의 예측불허 추리 예능. 당신이 웃어넘긴 모든 순간이 단서가 된다! 추리는 초짜, 웃음만 고수인 7인의 허당 탐정단이 맞닥뜨리는 10개의 사건, 숨막히는 추적, 뜻밖의 손님들. 예측불허 사건 속, 탐정단은 과연 최후의 배후를 밝혀낼 수 있을 것인가?",https://image.tmdb.org/t/p/w342/h0qCyNZ6vzyvAag7m6L6tA1dzLo.jpg,8.2,2018-05-04,tv
4042,45254,기어와라! 냐루코 양,"['Animation', 'Comedy']","언제나 방글방글 당신 곁에 기어오는 혼돈 니알라호텝!

은발의 미소녀가 의미불명의 수상한 캐치프라이즈와 함께 등장!

크툴루신화의 사신 '기어오는 혼돈' 니알라호텝, 너무 기니깐 그냥 줄여서 냐루코!

'살아 있는 불꽃' 크투가, 쿠우가. '형용하기 어려운 존재' 하스터 = 하스타!

마히로와 냐루코를 노리고 차례차례 지구로 강림하는 재앙의 신들...!

그 끝을 알 수 없는 암담한 공포와 러브 (크래프트) 코미디가 지금 스타트!",https://image.tmdb.org/t/p/w342/znQvrltrSDvWQKq65Sgyq9QeAqs.jpg,7.6,2012-04-09,tv
4043,129500,Next Level Chef,['Reality'],,https://image.tmdb.org/t/p/w342/pNWhHZBymc0Q8xTLayWKzMKjstl.jpg,7.8,2022-01-02,tv
4044,88910,기간토사우루스,"['Kids', 'Animation', 'Family']",모험을 좋아하는 공룡 친구 넷. 세상에서 제일 거대하고 무시무시한 공룡 기간토사우루스를 따라다니는 게 세상에서 제일 재밌대. 우리도 함께 공룡 왕국을 탐험해 볼까? 어마어마한 재미가 기다리고 있어! 베스트셀러 유아 그림책이 원작.,https://image.tmdb.org/t/p/w342/9QE0FexhD5IZ6IaTyHLYzRMYUot.jpg,6.7,2019-01-18,tv
4045,42531,파워스,"['Drama', 'Sci-Fi & Fantasy']","동명의 만화를 원작으로, 초능력자들인 '파워스'와 관련된 사건을 수사하는 형사 워커와 필그림 의 이야기를 담은 드라마다.",https://image.tmdb.org/t/p/w342/7imMR8ySLCPG3LsNlGej8GGtXBg.jpg,6.8,2015-03-10,tv
4046,99779,노블레스,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy', 'Comedy']",820년간의 긴 수면기에서 깨어난 뱀파이어 귀족 '카디스 에트라마 디 라이제르'와  세계 정복을 꾀하는 의문의 조직 '유니온'과의 전투를 그린 다크 액션 판타지.,https://image.tmdb.org/t/p/w342/czcrMXV7oCwg0gRfTAHcphmSnVl.jpg,8.6,2020-10-08,tv
4047,75501,병아리,['Drama'],"산간 마을에서 자란 여주인공이 돈 벌러 간 채 행방불명이 된 아버지를 찾기 위해 도쿄로 상경하면서 다양한 사람들과의 만남, 이별, 시련 등을 극복하며 성장해가는 이야기",https://image.tmdb.org/t/p/w342/5Rn8N1tSWkMZX3ERIMTevp74XxI.jpg,8.7,2017-04-03,tv
4048,7330,Iron Man: Armored Adventures,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",,https://image.tmdb.org/t/p/w342/kIJGgBwh37V2nfgnJFaN7zDIjdv.jpg,7.5,2009-04-24,tv
4049,111798,요즘 육아 금쪽같은 내새끼,"['Reality', 'Talk']","대한민국 부모들의 영원한 숙제, 육아!

내 아이지만 나도 잘 모르겠는 내 나이의 마음...

육아가 어려운 부모를 도와주러 솔루션 마스터즈가 뭉쳤다!

각종 육아 서적과 관련 커뮤니티로 정보는 많지만, 정작 내 아이는 어떻게 해야할지 모르는 부모를 위해 베테랑 육아 전문가가 '맞춤형 솔루션 및 육아 코칭'을 제공한다!

금쪽같은 내새끼를 위해 가족이 변하는 리얼 메이크오버쇼!

당신의 자녀를 위한 맞춤형 육아 솔루션!",https://image.tmdb.org/t/p/w342/iq7VSsoyJCZZstCiM7Vw5GdXbEB.jpg,6.3,2020-05-29,tv
4050,137811,테크노로이드 OVERMIND,"['Animation', 'Sci-Fi & Fantasy']",,https://image.tmdb.org/t/p/w342/lyQVHBKMsWbQ7qK3HPvq6NryNz7.jpg,6.0,2023-01-05,tv
4051,88786,빅터와 발렌티노,"['Animation', 'Action & Adventure', 'Comedy', 'Mystery']","빅터와 발렌티노는 따로 헤어져 살던 두 형제(이복형제), 빅터와 발렌티노가 할머니인 차타와 함께 신비한 신화와 전설의 마을, 몬테 마카브레(죽음의 산이란 뜻)에 살면서 겪게 되는 초자연적인 모험을 담은 이야기다.",https://image.tmdb.org/t/p/w342/gY2yrpIw4yqJsMzFD8tspQl0ihE.jpg,7.4,2019-03-30,tv
4052,213438,Joakims første porno,['Documentary'],,https://image.tmdb.org/t/p/w342/nvOLKyYCOvlB421lf9LEiiqAI8x.jpg,10.0,2022-10-11,tv
4053,2822,펠리시티,['Drama'],고향 팔로알토를 떠나 뉴욕대에 진학한 신입생 펠리시티의 대학생활을 중심으로 사랑과 우정의 소용돌이 속에서 자아를 찾아가는 청춘들을 그린 드라마.,https://image.tmdb.org/t/p/w342/hC6GHmXvfnJHa2XyMS3uVhtuYjL.jpg,6.6,1998-09-29,tv
4054,119986,The Barbarian and the Troll,"['Family', 'Comedy']",,https://image.tmdb.org/t/p/w342/7n1FcfArbnpbRZmOcMSKaAGrm7M.jpg,8.1,2021-04-02,tv
4055,36771,Ramdam,"['Family', 'Comedy', 'Drama']",,https://image.tmdb.org/t/p/w342/8YT45DIjyGawOR7ZoeQ3m8QZBCc.jpg,6.0,2001-09-10,tv
4056,91914,中餐廳,['Reality'],,https://image.tmdb.org/t/p/w342/h2SwJRxm1RhMONThUm7QZ6Yf64R.jpg,0.0,2017-07-22,tv
4057,21122,ちゅらさん,"['Drama', 'Family', 'Comedy']",,https://image.tmdb.org/t/p/w342/6tIscFNBhcg1ySQKpKG9ldB1hZe.jpg,9.5,2001-04-03,tv
4058,111,7 vidas,['Comedy'],,https://image.tmdb.org/t/p/w342/sYNk7nES9qUIXXICXILo3MOU4qt.jpg,5.8,1999-01-17,tv
4059,69087,보이스,['Crime'],"우리가 목숨걸고 지킨 '3분'은 누군가의 인생이다. 상담원이라는 별명으로 불리며 가장 변방으로 취급 받지만, 사실 삶과 죽음을 가르는 가장 긴박한 순간들이 모인 '112 신고센터'. '3분 도착, 5분 현장 확인, 10분 검거'의 긴박한 타임 리밋 속에서 범죄현장의 골든타임을 사수하는 112 신고센터 대원들의 치열한 기록을 생생하게 담아내고, 우리 인생의 골든타임, 결코 포기해서는 안되는 그 순간의 용기에 대해 이야기한다. 범죄 현장의 골든타임을 사수하는 112 신고센터 대원들의 치열한 기록을 그린 드라마",https://image.tmdb.org/t/p/w342/ts0BrIC5PAbo4cf0Q8GCZIsjExX.jpg,6.9,2017-01-14,tv
4060,125474,나오미,"['Drama', 'Sci-Fi & Fantasy']",,https://image.tmdb.org/t/p/w342/xwS6ggTI8hTkVTz1I4U6BZ48pgZ.jpg,6.4,2022-01-11,tv
4061,107003,피치보이 리버사이드,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']","옛날 옛적 어느 곳, 할아버지와 할머니가 살고 있었습니다.

할아버지는 산에 나무를 하러, 할머니는 강에 빨래를-(중략)

드디어 오니를 퇴치했지만,

외국에도 오니가 있는 모양이라...

모모타로는 바다를 건넜습니다.

굉장했던 점은 쓰러트린 것, 기뻐해야 할 점은 구했다는 것

단 하나... 글러먹었던 점은......

-즐겼다는 것

이것은 만약의 이야기지만......

만약 흘러들어왔던 커다란 복숭아가 하나가 아니었다면...

일본에 흘러들어온 복숭아가 여러 개 중 하나에 불과했다면...",https://image.tmdb.org/t/p/w342/m78A32cHVvC24XfGHrQPHAt7fr4.jpg,7.5,2021-07-01,tv
4062,132908,Pedro El Escamoso,"['Drama', 'Comedy', 'Soap']",,https://image.tmdb.org/t/p/w342/v0DhAsHHiFpMmbe6zWG6F15gh4f.jpg,5.5,2001-08-24,tv
4063,77454,Jenni Rivera: Mariposa de Barrio,['Drama'],"미국의 라틴계 팝스타로 큰 인기를 누렸던 제니 리베라. 15살에 임신해 학교를 자퇴한 소녀가 마침내 '라틴 여왕'의 자리에 오르고, 2012년 비행기 추락 사고로 세상을 떠나기까지. 그녀의 파란만장한 인생을 담은 드라마 시리즈.",https://image.tmdb.org/t/p/w342/hyQWFImjucnnJrc4s8yxX7ZSk5F.jpg,7.4,2017-06-28,tv
4064,91270,노 건즈 라이프,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']","전쟁이 끝나도 분쟁은 계속된다. 전쟁 특수로 성장한 베뤼렌사의 신체 기능 확장 기술 때문이다. 어느 날 머리가 총으로 된 확장자 쥬조에게 한 소년을 맡아달라는 의뢰가 들어오면서, 초거대 기업을 상대로 한 싸움이 시작된다.",https://image.tmdb.org/t/p/w342/oyUpwZUiAU25jP9f5e6xxXH9OTQ.jpg,6.4,2019-10-11,tv
4065,45356,ど根性ガエル,"['Animation', 'Comedy']",,https://image.tmdb.org/t/p/w342/tINZLA1slqie76LvFDrVR7kMB0E.jpg,6.0,1972-10-07,tv
4066,15826,죽음을 피하는 1000가지 방법,"['Documentary', 'Comedy']",어이없는 사망 사건 기록을 모아 놓은 괴기한 시리즈. 세상에서 가장 희한한 죽음으로 이어진 다양한 사건/사고를 집중 조명한다.,https://image.tmdb.org/t/p/w342/yKZYX4D30R7ywy6f5yQDuXagSCr.jpg,7.7,2009-02-08,tv
4067,68018,블랙리스트: 리뎀션,"['Crime', 'Drama']","비밀 요원인 톰 킨이 수잔 ""스코티"" 하그레이브가 이끄는 사설 용병그룹 '할시온'과 함께 정부가 나설 수 없는 다양한 작전을 수행한다.",https://image.tmdb.org/t/p/w342/cEyPdB8KFolsfhXJYZHI9fIV86H.jpg,6.6,2017-02-23,tv
4068,38441,프리징,"['Animation', 'Sci-Fi & Fantasy', 'Action & Adventure', 'Drama']","2060~2090년대의 미래, 갑작스럽게 나타나 인류를 위협하는 「이차원체(異次元体)」를 물리치기 위해 학생들은 이차원체 대응 작전 및 양성학교인 제네틱스라는 학교에 다닌다. 그곳의 교육생은 볼트텍스처(이차원체 대응무기)를 사용할 수 있는 여성인 판도라, 그들을 도와 이차원체의 움직임을 제한시키는 남성인 리미터로 나뉜다.

노바와의 싸움에서 누나를 잃은 소년인 아오이 카즈야는 제네틱스에 편입하게 되고, 2학년 최강의 판도라, 접촉금지의 여왕 사테라이지 엘 브리짓을 만난다. 잃어버린 누나와 닮은 모습에 반해 그녀의 리미터가 되기 위해 노력하는 그가, 누구도 접촉할 수 없었던 그녀의 마음에 문을 두드린다.

그들이 만들어 나가는 사랑과 그들의 순탄치만은 않을 앞날은?!",https://image.tmdb.org/t/p/w342/t1DOj2ApG0vj8KvohlNy1lvTvQG.jpg,7.1,2011-01-08,tv
4069,75797,The Oath,"['Drama', 'Crime']",,https://image.tmdb.org/t/p/w342/q8xo9fB9D0VATvwZ0R7DC7RsmVU.jpg,6.9,2018-03-08,tv
4070,20455,타이타닉,['Drama'],크고 호화로운 유람선 타이타닉호가 영국을 떠나 뉴욕을 향한다. 처녀 항해를 떠나는 타이타닉호에는 세계 신문에 오르내리는 유명 인사들을 비롯해 아메리칸 드림을 안고 떠나는 서민들까지 2천 여명의 사람들이 타고 있다. 이 배의 소유주는 예정보다 뉴욕에 하루 먼저 도착함으로서 다시 한 번 세계의 주목을 받고 싶은 욕심에 기관사에게 전속력으로 항해할 것을 명령한다. 밤이 되어 주위 배로부터 빙산에 대한 경고를 듣지만 속도를 줄일 생각을 않는다. 모두가 잠든 깊은 밤 갑자기 전방에 거대한 빙산이 그 모습을 드러내기 시작하는데...,https://image.tmdb.org/t/p/w342/zY6B39Jxt54MLl2SgDs5fPICgpz.jpg,6.0,1996-11-17,tv
4071,62595,Guy's Grocery Games,['Reality'],,https://image.tmdb.org/t/p/w342/dNg2v7SQLOOYn23rc5dJLgSDgYh.jpg,5.8,2013-10-20,tv
4072,32388,벤과 홀리의 리틀 킹덤,"['Kids', 'Animation']",마법의 작은 왕국에 사는 친구 엘프 벤과 요정 공주 홀리는 즐거운 모험을 통해 함께 협력하고 나누며 문제를 해결하는 방법을 배운다.,https://image.tmdb.org/t/p/w342/iJfBAzPNojxE3LTcUhrev7TR0eH.jpg,6.0,2009-05-04,tv
4073,84508,Molang,['Animation'],,https://image.tmdb.org/t/p/w342/7W45mK66YQLIpkfxvDbGo0o8tLV.jpg,6.3,2015-11-02,tv
4074,32676,베르사유의 장미,"['Drama', 'Animation']","대대로 왕가의 군대를 지휘하는 유서 깊은 집안의 막내딸로 태어나, 남자로서 살아가야 했던 오스칼. 오스트리아의 왕녀로, 루이 16세의 왕비가 되지만 형장의 이슬로 쓸쓸하게 사라진 비운의 마리 앙뜨와네트. 스웨덴 고귀한 가문의 맏아들로, 막대한 권력과 재산보다 사랑하는 여인을 위해 자신을 버리는 페르젠. 18세기 중반 유럽의 서로 다른 나라에서 태어나 장차 프랑스의 베르사이유에서 만나게 될 이들 세 사람의 운명의 소용돌이가 시작된다.",https://image.tmdb.org/t/p/w342/9cLuMet6aKUQ9hMAIjrvxyrhabF.jpg,8.2,1979-10-10,tv
4075,130477,하이 워터,['Drama'],"자연재해가 언제 발생할지 모르는 위기 상황. 너무 늦기 전에 구식 프로토콜을 바꾸도록 과학자가 정부 관리를 설득하려 애쓴다. 아그니에슈카 줄레프스카, 이레네우시 초프 출연. 실제 사건을 바탕으로 한 작품.",https://image.tmdb.org/t/p/w342/du784RXvsKYfBwIZWuCLdIe5MWw.jpg,7.0,2022-10-05,tv
4076,127066,Bed & Breakfast,[],,https://image.tmdb.org/t/p/w342/hx3iH36AZwGIr74epEOYL27NjNS.jpg,0.0,2012-04-27,tv
4077,1153,Men in Black: The Series,"['Animation', 'Action & Adventure', 'Comedy']",,https://image.tmdb.org/t/p/w342/hmXG0SBVg0vjD4xp3jWQ0cZJIOr.jpg,7.4,1997-10-11,tv
